,wave,INCOME_1,INCOME_2,INCOME_3,INCOME_4,INCOME_5,INCOME_6,INCOME_7,WP16,WP18,WP23,WP27,WP30,WP31,WP40,WP43,WP60,WP61,WP63,WP65,WP67,WP68,WP69,WP70,WP71,WP74,WP83,WP85,WP86,WP19472,WP88,WP89,WP91,WP92,WP93,WP94,WP95,WP96,WP97,WP98,WP10248,WP103,WP105,WP106,WP108,WP109,WP110,WP111,WP112,WP113,WP117,WP118,WP119,WP129,WP130,WP9050,WP131,WP132,WP134,WP137,WP138,WP139,WP141,WP144,WP10251,WP145,WP146,WP150,WP151,WP153,WP155,WP156,WP13125,WP1219,WP1220,WP1223,EMP_2010,WP1230,WP1233,WP2319,WP4657,WP9042,WP9048,WP17625,WP17626,WP16056,WP15862,WP19544,WP3117
2051688,14.1,360000.0,89662.33974530648,72000.0,17932.467949061298,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,2.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051689,14.1,480000.0,119549.78632707532,240000.0,59774.89316353766,5.0,,1.0,5.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,32.0,2.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051690,14.1,360000.0,89662.33974530648,360000.0,89662.33974530648,5.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,25.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051691,14.1,240000.0,59774.89316353766,240000.0,59774.89316353766,5.0,,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,29.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051692,14.1,240000.0,59774.89316353766,240000.0,59774.89316353766,5.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,24.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051693,14.1,180000.0,44831.16987265324,180000.0,44831.16987265324,5.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,23.0,1.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051694,14.1,360000.0,89662.33974530648,120000.0,29887.44658176883,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,45.0,2.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051695,14.1,480000.0,119549.78632707532,480000.0,119549.78632707532,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,27.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051696,14.1,600000.0,149437.23290884413,200000.0,49812.41096961471,5.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0
2051697,14.1,120000.0,29887.44658176883,120000.0,29887.44658176883,5.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,28.0,1.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051698,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,1.0,9.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,46.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2051699,14.1,96000.0,23909.95726541506,96000.0,23909.95726541506,5.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,38.0,2.0,1.0,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051700,14.1,60000.0,14943.723290884414,60000.0,14943.723290884414,5.0,,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,49.0,2.0,1.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051701,14.1,42000.0,10460.60630361909,42000.0,10460.60630361909,4.0,,1.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,55.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,2.0,1.0,1.0,,1.0
2051702,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,7.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,56.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051703,14.1,360000.0,89662.33974530648,120000.0,29887.44658176883,5.0,,1.0,5.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051704,14.1,240000.0,59774.89316353766,60000.0,14943.723290884414,5.0,,1.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,2.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051705,14.1,480000.0,119549.78632707532,80000.0,19924.964387845885,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,65.0,2.0,3.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2051706,14.1,360000.0,89662.33974530648,90000.0,22415.58493632662,5.0,,1.0,5.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,28.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051707,14.1,240000.0,59774.89316353766,240000.0,59774.89316353766,5.0,,1.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051708,14.1,120000.0,29887.44658176883,120000.0,29887.44658176883,5.0,,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,27.0,1.0,2.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051709,14.1,360000.0,89662.33974530648,120000.0,29887.44658176883,5.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051710,14.1,240000.0,59774.89316353766,240000.0,59774.89316353766,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,28.0,1.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051711,14.1,360000.0,89662.33974530648,360000.0,89662.33974530648,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051712,14.1,180000.0,44831.16987265324,180000.0,44831.16987265324,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051713,14.1,360000.0,89662.33974530648,180000.0,44831.16987265324,5.0,,2.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,30.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051714,14.1,72000.0,17932.467949061298,72000.0,17932.467949061298,5.0,,1.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,25.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,2.0,2.0,,,3.0
2051715,14.1,480000.0,119549.78632707532,160000.0,39849.92877569177,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,47.0,2.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051716,14.1,240000.0,59774.89316353766,60000.0,14943.723290884414,5.0,,1.0,4.0,98.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,32.0,2.0,6.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051717,14.1,360000.0,89662.33974530648,120000.0,29887.44658176883,5.0,,1.0,5.0,10.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051718,14.1,120000.0,29887.44658176883,120000.0,29887.44658176883,5.0,,1.0,5.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,25.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051719,14.1,360000.0,89662.33974530648,120000.0,29887.44658176883,5.0,,1.0,5.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,26.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051720,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,48.0,4.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051721,14.1,240000.0,59774.89316353766,80000.0,19924.964387845885,5.0,,1.0,5.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051722,14.1,180000.0,44831.16987265324,60000.0,14943.723290884414,5.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,44.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051723,14.1,12000.0,2988.7446581768827,4000.0,996.2482193922942,1.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,38.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051724,14.1,192000.0,47819.91453083012,64000.0,15939.971510276708,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051725,14.1,132000.0,32876.191239945714,44000.0,10958.730413315237,4.0,,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,29.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051726,14.1,72000.0,17932.467949061298,72000.0,17932.467949061298,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,34.0,1.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051727,14.1,96000.0,23909.95726541506,24000.0,5977.489316353765,3.0,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,36.0,2.0,1.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2051728,14.1,72000.0,17932.467949061298,24000.0,5977.489316353766,3.0,,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,42.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2051729,14.1,60000.0,14943.723290884414,30000.0,7471.861645442207,4.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,42.0,2.0,1.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2051730,14.1,36000.0,8966.233974530649,18000.0,4483.1169872653245,3.0,,1.0,5.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,2.0,52.0,2.0,6.0,1.0,,6.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
